Tid;Kanal A
(ns);(V)

-3,99999989;1,04878200
-3,89999989;1,05013500
-3,79999989;1,05235000
-3,69999990;1,05481100
-3,59999990;1,05659400
-3,49999990;1,05659400
-3,39999990;1,05481100
-3,29999991;1,05235000
-3,19999991;1,05013500
-3,09999991;1,04878200
-2,99999992;1,04878200
-2,89999992;1,05013500
-2,79999992;1,05235000
-2,69999992;1,05481100
-2,59999993;1,05659400
-2,49999993;1,05659400
-2,39999993;1,05481100
-2,29999993;1,05235000
-2,19999994;1,05013500
-2,09999994;1,04878200
-1,99999994;1,04878200
-1,89999995;1,05013500
-1,79999995;1,05235000
-1,69999995;1,05481100
-1,59999995;1,05659400
-1,49999996;1,05659400
-1,39999996;1,05481100
-1,29999996;1,05235000
-1,19999997;1,05013500
-1,09999997;1,04878200
-0,99999997;1,04878200
-0,89999997;1,05013500
-0,79999998;1,05235000
-0,69999998;1,05481100
-0,59999998;1,05659400
-0,49999999;1,05659400
-0,39999999;1,05481100
-0,29999999;1,05235000
-0,19999999;1,05013500
-0,10000000;1,04878200
0,00000000;1,04878200
0,10000000;1,05013500
0,19999999;1,05235000
0,29999999;1,05481100
0,39999999;1,05659400
0,49999999;1,05659400
0,59999998;1,05481100
0,69999998;1,05235000
0,79999998;1,05013500
0,89999997;1,04878200
0,99999997;1,04878200
1,09999997;1,05013500
1,19999997;1,05235000
1,29999996;1,05481100
1,39999996;1,05659400
1,49999996;1,05659400
1,59999995;1,05481100
1,69999995;1,05241100
1,79999995;1,05019700
1,89999995;1,04884400
1,99999994;1,04878200
2,09999994;1,04995100
2,19999994;1,05191900
2,29999993;1,05401100
2,39999993;1,05548700
2,49999993;1,05511800
2,59999993;1,05315000
2,69999992;1,05075000
2,79999992;1,04884400
2,89999992;1,04829000
2,99999992;1,04945900
3,09999991;1,05247300
3,19999991;1,05677900
3,29999991;1,06157700
3,39999990;1,06600600
3,49999990;1,06859000
3,59999990;1,06920500
3,69999990;1,06877500
3,79999989;1,06797500
3,89999989;1,06742100
3,99999989;1,06742100
4,09999988;1,06797500
4,19999988;1,06877500
4,29999988;1,06920500
4,39999988;1,06859000
4,49999987;1,06600600
4,59999987;1,06157700
4,69999987;1,05677900
4,79999986;1,05247300
4,89999986;1,04945900
4,99999986;1,04829000
5,09999986;1,04884400
5,19999985;1,05075000
5,29999985;1,05315000
5,39999985;1,05511800
5,49999984;1,05548700
5,59999984;1,05401100
5,69999984;1,05191900
5,79999984;1,04995100
5,89999983;1,04878200
5,99999983;1,04884400
6,09999983;1,05019700
6,19999982;1,05241100
6,29999982;1,05481100
6,39999982;1,05659400
6,49999982;1,05659400
6,59999981;1,05481100
6,69999981;1,05235000
6,79999981;1,05013500
6,89999980;1,04878200
6,99999980;1,04878200
7,09999980;1,05013500
7,19999980;1,05235000
7,29999979;1,05481100
7,39999979;1,05659400
7,49999979;1,05659400
7,59999979;1,05481100
7,69999978;1,05235000
7,79999978;1,05013500
7,89999978;1,04878200
7,99999977;1,04878200
8,09999977;1,05013500
8,19999977;1,05235000
8,29999977;1,05481100
8,39999976;1,05659400
8,49999976;1,05659400
8,59999976;1,05481100
8,69999975;1,05235000
8,79999975;1,05013500
8,89999975;1,04878200
8,99999975;1,04878200
9,09999974;1,05013500
9,19999974;1,05235000
9,29999974;1,05481100
9,39999973;1,05659400
9,49999973;1,05659400
9,59999973;1,05481100
9,69999973;1,05235000
9,79999972;1,05013500
9,89999972;1,04878200
